"E6010100","E6010200","E6010300","E6010400","E6010500","E6010600","E6010700","E6010800","E6010900","E6011000","E6011100","E6011200","E6011300","E6011400","E6011500","E6011600","E6011700","E6011800","E6011900","E6012000","E6012100","E6012200","E6012300","E6012400","E6012500","E6012600","E6012700","E6012800","E6012900","E6013000","E6013100","E6013200","E6013300","E6013400","E6013500","H0001600","H0003200","H0003300","H0003400","H0014700","R0000100","R0000600","R0009600","R0017300","R0173600","R0214700","R0214800","R0215310","R0216701","R0217502","R0304900","R0307100","R0407510","R0481600","R0618200","R0618300","R0618301","R0618901","R0898201","R1145001","R1520201","R1774000","R1890901","R1892220","R2258001","R2445401","R2734200","R2871101","R3074801","R3127300","R3127500","R3146100","R3279401","R3401501","R3403500","R3656901","R3657700","R4007401","R4008200","R4418501","R5103900","R5166901","R5626201","R6479600","R6480400","R7007300","R7704600","T0912400"
-4,-4,228,68,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,0,5526,6070,2,-4,6468,15,1,9,10,2,1,-4,9,8,0,0,0,504,28,27,31729,11,12,12,12,230,12,3,12,12,0,12,12,60,1,0,32000,12,4,12,2392,12,1760,12,12,12,39000,12,5190,12,12,65000
-4,-4,917,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,5678,5324,2,-4,6469,19,1,11,10,2,1,1072,11,9,0,0,2,511,16,18,12044,13,14,15,16,180,16,3,16,16,0,16,16,590,2,1,25000,16,3,16,2040,16,2240,16,16,16,50000,16,5380,16,16,92000
-4,-4,917,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,5272,4886,3,-4,6470,17,1,12,13,2,2,-3,12,9,0,0,1,504,21,18,17490,13,14,16,16,140,16,3,16,16,0,16,16,931,2,0,20000,16,3,16,1920,16,2436,16,16,16,30000,16,3680,16,-5,53000
-4,-4,-4,-4,67,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,0,5550,5783,2,1,6471,17,1,10,10,2,1,285,10,2,0,0,1,600,-4,-4,-4,12,12,12,12,245,12,2,12,12,0,12,12,60,1,0,17450,12,5,12,1040,12,2460,12,12,12,36540,12,5790,12,12,24000
-4,-4,-4,669,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-2,5615,5984,1,0,6472,16,1,9,13,2,2,1050,9,5,0,0,1,510,20,16,18228,9,9,12,12,155,12,2,12,13,0,13,13,641,1,0,639,13,3,13,0,13,0,13,13,13,0,13,0,13,13,0
-4,-4,-4,858,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,0,5313,5987,3,1,6473,21,1,14,10,2,1,1015,14,5,0,0,2,511,38,43,38179,15,15,15,15,160,15,3,15,15,0,15,15,850,2,0,29000,15,4,15,2340,15,456,15,15,15,35000,15,4320,15,15,42000
-4,-4,-4,-4,-4,-4,777,778,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,0,2969,5288,5,1,6474,16,1,9,13,2,2,0,9,2,0,0,0,601,1,2,751,10,10,10,10,225,10,4,10,10,0,10,10,770,3,0,3200,10,8,10,855,10,0,10,10,10,0,10,2760,10,10,0
-4,-4,-4,-4,-4,-4,-4,-4,-4,839,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,0,4060,6387,4,-4,6475,20,1,12,13,2,2,0,12,15,0,0,1,508,49,41,34910,13,14,-5,14,200,14,5,-5,14,1,14,14,832,1,0,2000,14,10,14,0,-5,-5,14,14,14,0,14,0,14,14,-5
-4,-4,-4,-4,-4,-4,808,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,0,5526,6070,2,1,6476,19,1,8,10,2,1,1056,8,15,1,1,2,509,13,11,19649,8,8,8,8,180,8,3,-5,8,0,8,8,915,3,0,8000,8,7,8,3420,8,0,8,8,-5,-5,-5,-5,-5,-5,-2
-4,-4,639,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,0,5355,6079,3,0,6477,18,3,9,10,2,1,520,9,15,0,0,2,602,1,1,1118,9,9,9,9,185,9,2,9,9,0,9,9,612,1,0,-2,9,3,9,1360,9,2000,9,9,9,6000,9,3840,9,9,-2
-4,688,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,0,5682,5789,1,0,6478,17,1,8,10,2,1,630,8,15,0,0,2,602,5,3,1792,8,8,8,8,190,8,2,10,10,0,10,10,672,1,0,8000,10,2,-5,-5,10,872,10,10,10,8000,10,4240,10,10,27000
-4,-4,67,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,0,5450,5577,3,-4,6479,15,1,8,10,2,1,-4,8,15,0,0,1,510,38,22,32012,12,12,12,12,180,12,2,-5,12,-5,-5,12,60,1,0,1500,12,3,12,0,12,2280,12,12,12,13000,12,240,13,13,24000
-4,-4,-4,-4,-4,647,-4,268,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,0,5658,6076,1,0,6480,14,3,6,10,2,1,-4,6,15,0,0,1,600,4,1,690,8,9,9,9,213,9,4,-5,9,0,9,9,100,1,0,10000,9,7,9,2250,9,860,9,9,9,12000,9,2100,9,9,34000
-4,-4,-4,628,857,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,0,5435,5260,3,-4,6481,18,1,12,13,2,2,0,12,3,0,0,0,504,14,16,14293,13,14,15,15,160,15,1,16,16,0,16,16,842,2,0,8000,16,5,16,2150,16,2040,16,-5,16,11000,16,4400,16,16,-5
-4,777,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,5491,5381,3,-4,6482,18,1,9,13,2,2,0,9,8,2,0,0,505,9,11,10054,9,9,9,9,120,9,0,9,10,0,10,10,762,1,0,0,10,2,10,572,10,0,10,10,10,0,10,-3,10,10,0
-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,6483,17,1,10,13,2,2,320,10,8,0,0,1,507,22,20,19337,10,10,10,-5,130,10,4,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
-4,-4,-4,688,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,4708,5025,3,1,6484,15,3,7,10,2,1,-4,7,8,0,0,1,602,10,16,23220,8,9,10,11,135,12,2,12,12,0,12,12,672,1,0,8000,12,5,12,1665,12,1960,12,12,12,6000,12,3280,12,12,10000
-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,809,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,5484,5978,2,1,6485,19,1,12,13,2,2,21,12,4,0,0,3,509,34,32,28475,14,15,16,16,135,16,12,16,16,0,16,16,800,3,0,40000,16,16,16,430,16,5664,16,16,16,138775,16,1925,16,16,-1
-4,-4,-4,-4,-4,-4,-4,357,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,0,4723,5646,2,0,6486,17,1,11,13,2,2,0,11,2,0,0,0,504,16,16,17908,11,11,11,11,138,11,5,11,11,0,11,11,181,1,0,14000,11,8,11,1960,11,2240,11,11,11,19000,11,4656,-5,11,0
-4,-4,-4,-4,-4,609,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,6487,21,29,10,12,3,2,3111,10,3,0,0,2,505,28,20,24353,10,10,10,10,116,10,4,10,10,0,10,10,662,1,0,9000,10,6,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
-4,-4,417,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,3962,6481,3,0,6488,20,1,12,10,2,1,2520,12,6,0,0,1,511,3,4,5093,12,12,12,12,165,12,2,12,12,0,12,12,410,1,0,12000,12,3,12,1840,12,2040,12,12,12,21000,12,4950,12,12,35000
-4,-4,-4,-4,-4,-4,-4,-4,-4,669,669,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,5592,5875,2,0,6489,15,1,8,13,2,2,-4,8,6,1,0,0,505,10,10,18482,10,11,12,13,201,14,8,14,14,0,14,14,641,1,0,20000,14,11,14,2150,14,2694,14,14,14,28000,14,1840,14,15,35000
-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-2,5416,3044,1,0,6490,20,1,10,10,2,1,330,10,3,0,1,2,511,4,7,9723,10,10,10,10,-5,-5,-5,10,10,0,10,10,-4,-4,0,144,10,8,10,0,10,0,10,10,10,550,10,0,12,12,-2
-4,-4,-4,-4,-4,-4,339,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,0,5421,5596,3,1,6491,18,1,11,10,2,1,368,11,3,0,0,2,511,28,30,37764,13,14,15,15,155,15,5,15,15,0,15,-5,172,1,0,9000,15,7,15,920,15,1760,15,15,15,12000,15,3800,15,15,0
-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,6492,20,1,8,10,2,1,856,8,7,1,1,5,509,2,8,10830,8,8,8,8,165,8,13,8,8,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,6493,15,1,6,10,2,1,-4,6,7,1,0,0,506,3,4,2588,7,7,7,9,150,9,3,9,9,0,12,12,-4,-4,0,0,12,5,12,0,12,900,-5,-5,-5,-5,-5,-5,-5,-5,-5
-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,707,-4,657,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,6494,19,1,10,10,2,1,1495,10,2,0,0,4,507,13,7,6911,10,10,10,10,145,10,14,10,10,0,10,10,630,1,0,9000,10,21,-5,-5,10,4865,10,10,10,-1,-5,-5,-5,-5,-5
-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,5170,5873,2,1,6495,19,1,11,10,2,1,-3,11,5,0,0,2,600,7,2,3030,12,12,12,12,175,12,3,12,12,0,12,12,-5,-5,-5,-5,-5,-5,12,9355,12,3010,12,12,-5,-5,-5,-5,-5,-5,-1
-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,728,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,2112,2703,5,-4,6496,17,1,10,10,2,1,1050,10,5,0,0,3,601,8,5,4802,12,12,12,12,175,12,8,12,12,0,12,12,722,1,0,1150,12,12,12,0,12,40,12,12,12,1100,12,0,12,12,-5
-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,669,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,5432,4760,2,1,6497,21,1,15,10,2,1,1300,15,5,3,0,7,602,45,49,43950,16,16,16,16,195,16,13,16,16,0,16,16,641,1,0,28500,16,15,16,2700,16,2350,16,16,16,37000,16,5400,16,16,48000
-4,-4,-4,907,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,5658,6076,1,0,6498,19,1,12,10,2,1,1200,12,7,0,0,2,506,18,22,25729,12,12,12,12,195,12,4,12,12,0,12,12,412,2,0,30000,12,4,12,2040,12,2000,12,12,12,46000,12,4120,12,12,65000
-4,-4,-4,-4,-4,-4,-4,-4,417,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,5515,5535,1,0,6499,18,1,11,10,2,1,658,11,7,0,0,4,509,14,13,15450,11,11,11,12,155,12,8,12,12,0,12,12,410,1,0,26000,12,9,12,2940,12,2856,12,12,12,40000,-5,-5,12,12,-2
-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,19,19,67,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,5307,5719,3,0,6500,17,1,9,10,2,1,360,9,7,1,0,2,507,8,8,7895,10,10,10,12,143,12,6,12,12,0,12,-5,60,1,0,12000,12,13,12,1500,12,1960,12,12,12,20000,-5,-5,12,12,30000
-4,-4,-4,-4,-4,-4,-4,888,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,5126,5772,4,1,6501,20,1,12,10,2,1,170,12,7,0,0,2,511,27,24,23671,13,13,13,13,225,14,6,14,14,-5,-5,14,882,1,1,-1,14,8,14,2050,14,2040,14,14,14,26000,-5,-5,-5,14,-5
-4,-4,-4,-4,-4,-4,-4,-4,-4,707,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,6502,15,3,8,12,3,2,-4,8,4,0,0,2,505,15,12,14639,12,12,12,12,162,12,8,12,12,0,12,12,700,1,0,10000,12,10,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
-4,-4,-4,-4,-4,-4,-4,-4,857,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,6503,18,1,11,13,2,2,0,11,5,0,0,1,501,19,20,28586,12,12,-5,13,120,14,4,14,14,0,15,15,842,2,0,19000,16,9,16,2167,-5,-5,-5,-5,16,21000,-5,-5,-5,-5,-5
-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,677,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,6504,16,1,9,10,2,1,66,9,5,0,0,1,506,27,38,43970,11,12,13,14,110,14,7,15,15,0,16,16,642,1,0,-1,16,12,16,1560,16,0,16,16,-5,-5,-5,-5,-5,-5,-5
-4,-4,-4,-4,-4,-4,317,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,0,3379,2972,3,1,6505,14,1,7,13,2,2,-4,7,8,0,0,0,411,9,7,14353,9,10,11,12,110,12,4,12,12,0,12,12,142,1,0,0,12,7,12,1360,12,1248,12,12,12,3225,12,0,12,12,0
-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,127,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,0,5793,5378,1,-4,6506,16,1,9,10,2,1,0,9,2,0,0,0,511,23,32,42774,11,12,13,13,155,13,8,14,14,0,14,14,251,1,0,12500,14,17,14,760,14,1171,14,14,14,18000,-5,-5,14,14,21000
-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,0,5623,5158,1,1,6507,15,1,7,10,2,1,-4,7,6,1,0,1,504,3,1,556,8,8,9,9,147,12,3,12,12,0,12,12,-4,-4,0,0,12,5,12,0,12,0,12,12,12,10000,12,5035,12,12,27000
-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,718,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,5601,5109,2,1,6508,20,1,8,10,2,1,1452,8,4,1,1,3,510,1,4,7317,8,8,8,8,145,8,10,8,8,0,8,8,712,2,0,10000,8,11,8,2000,8,1960,8,8,8,22000,8,4360,8,8,22000
-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,757,757,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,6509,18,9,12,9,3,1,-3,12,1,0,0,5,506,25,23,24669,12,12,12,12,125,12,7,12,12,0,12,12,751,1,0,21000,12,12,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
-4,-4,-4,857,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,0,5349,5523,3,-4,6510,20,1,12,13,2,2,2800,12,5,0,0,1,506,16,12,17955,12,12,12,12,212,12,3,12,12,0,12,12,842,2,0,28000,12,4,12,1960,12,2120,12,12,12,45000,12,3640,12,12,81000
-4,-4,-4,328,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,0,5484,5978,2,-4,6511,17,1,10,10,2,1,394,10,5,0,0,2,506,29,23,34268,12,12,12,12,203,12,4,12,12,0,12,12,160,1,0,21000,12,4,12,2080,12,1960,12,12,12,26000,12,6240,12,12,53000
-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,738,-4,809,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,6512,22,3,11,12,3,2,0,12,4,0,0,1,507,73,74,66260,12,12,12,12,135,12,8,12,12,0,12,12,802,1,1,0,12,13,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,0,5313,5987,3,-4,6513,20,1,13,13,2,2,70,13,7,0,0,2,509,35,31,29595,15,16,16,16,150,16,5,16,16,0,16,-5,-5,-5,-5,-5,-5,-5,16,4960,16,2200,16,16,16,28500,-5,-5,-5,-5,40000
-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,937,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,6514,16,1,9,10,2,1,444,9,7,0,0,6,601,12,8,17465,11,12,13,14,200,15,11,16,-5,-5,-5,16,910,2,0,21400,16,12,16,2480,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
-4,-4,-4,-4,729,737,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,0,5484,5978,2,-4,6515,14,1,8,13,2,2,-4,8,7,0,0,0,510,29,41,55259,10,11,12,13,150,14,3,15,15,0,16,16,731,1,0,16000,16,6,16,2160,16,2000,16,16,16,29600,16,3840,16,16,52000
-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,5601,5109,2,1,6516,19,1,11,13,2,2,918,12,5,0,0,1,502,7,7,5177,12,12,12,12,110,12,4,12,12,0,12,12,-4,-4,0,0,12,8,12,0,12,0,12,12,12,3000,12,4040,12,12,10000
-4,-4,-4,-4,-4,-4,-4,848,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,5550,5783,2,0,6517,17,1,10,10,2,1,195,10,5,0,0,1,509,26,21,28134,12,12,12,12,140,13,3,14,15,0,15,15,840,1,0,11900,15,8,15,2000,15,2280,15,15,15,25000,15,4600,15,15,-1
-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,858,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,0,5682,5789,1,1,6518,20,1,13,10,2,1,1367,13,5,0,0,5,511,62,80,77548,15,15,15,15,-5,-5,-5,15,15,0,15,15,850,2,1,23500,15,12,16,1920,16,2520,17,17,18,35000,18,5785,18,18,59500
-4,-4,628,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,6519,16,9,10,12,3,2,608,10,5,0,0,2,503,19,16,19398,12,12,12,12,180,12,2,12,12,0,12,12,601,1,0,12000,12,3,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
628,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,6520,15,29,8,12,3,2,-4,8,5,0,0,0,505,38,38,52422,10,11,12,12,198,12,0,12,12,0,12,12,601,1,0,4500,12,1,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
-4,-4,-4,-4,769,857,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,6521,20,-2,12,12,3,2,2280,12,1,0,0,1,503,62,55,42027,12,12,12,12,115,12,4,12,12,0,12,12,862,1,0,0,12,6,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
-4,-4,297,778,328,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,6522,16,29,10,12,3,2,0,10,3,0,0,1,503,55,49,58259,10,10,10,10,130,10,1,10,10,0,10,12,160,1,1,9000,12,5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,6523,18,29,-3,12,3,2,0,7,4,0,0,0,503,1,1,4252,7,7,7,7,130,7,0,7,7,1,7,7,-4,-4,0,0,7,0,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,338,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,6524,18,0,12,12,3,2,540,12,2,0,0,3,505,85,73,77929,14,15,16,16,126,16,11,16,16,0,16,16,171,1,0,16000,16,12,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
-4,-4,917,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,6525,18,29,12,12,3,2,0,12,8,1,0,0,506,35,36,42880,12,12,12,12,105,12,2,12,12,0,12,12,921,2,0,13000,12,3,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
-4,-4,-4,927,838,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,6526,16,3,10,12,3,2,0,10,8,0,0,0,505,28,35,43781,12,12,12,12,102,12,1,12,12,0,12,12,831,1,0,1025,12,5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
-4,-4,-4,-4,-4,-4,-4,69,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,6527,14,3,7,9,3,1,-4,7,6,0,0,2,601,3,8,14532,8,8,8,8,155,8,3,8,8,0,8,8,60,1,0,-3,8,7,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
